completed,condition,episode_root,first_goals,first_success,method,reused_original_result,seed,selected_attempt,status,steps,success,success_by_1500,success_by_3000,success_by_5000,task,original_episode_root
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6307,"{""blue_inside"": 1014, ""drawer_open"": 192, ""red_on_pad"": 643, ""success"": 1014}",1014,APPL_5_5_high,True,6307,original,succeeded,1014,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6308,"{""blue_inside"": 969, ""drawer_open"": 212, ""red_on_pad"": 603, ""success"": 969}",969,APPL_5_5_high,True,6308,original,succeeded,969,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6309,"{""blue_inside"": 953, ""drawer_open"": 192, ""red_on_pad"": 569, ""success"": 953}",953,APPL_5_5_high,True,6309,original,succeeded,953,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6310,"{""blue_inside"": 997, ""drawer_open"": 189, ""red_on_pad"": 615, ""success"": 997}",997,APPL_5_5_high,True,6310,original,succeeded,997,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6311,"{""blue_inside"": 1056, ""drawer_open"": 199, ""red_on_pad"": 683, ""success"": 1056}",1056,APPL_5_5_high,True,6311,original,succeeded,1056,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6312,"{""blue_inside"": 1505, ""drawer_open"": 204, ""red_on_pad"": 1115, ""success"": 1505}",1505,APPL_5_5_high,True,6312,original,succeeded,1505,True,False,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6313,"{""blue_inside"": 1026, ""drawer_open"": 215, ""red_on_pad"": 662, ""success"": 1026}",1026,APPL_5_5_high,True,6313,original,succeeded,1026,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6314,"{""blue_inside"": 1191, ""drawer_open"": 417, ""red_on_pad"": 802, ""success"": 1191}",1191,APPL_5_5_high,True,6314,original,succeeded,1191,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6315,"{""blue_inside"": 967, ""drawer_open"": 191, ""red_on_pad"": 583, ""success"": 967}",967,APPL_5_5_high,True,6315,original,succeeded,967,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6316,"{""blue_inside"": 1094, ""drawer_open"": 230, ""red_on_pad"": 652, ""success"": 1094}",1094,APPL_5_5_high,True,6316,original,succeeded,1094,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6317,"{""blue_inside"": 989, ""drawer_open"": 190, ""red_on_pad"": 619, ""success"": 989}",989,APPL_5_5_high,True,6317,original,succeeded,989,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6318,"{""blue_inside"": 946, ""drawer_open"": 201, ""red_on_pad"": 618, ""success"": 946}",946,APPL_5_5_high,True,6318,original,succeeded,946,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6319,"{""blue_inside"": 982, ""drawer_open"": 195, ""red_on_pad"": 621, ""success"": 982}",982,APPL_5_5_high,True,6319,original,succeeded,982,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6320,"{""drawer_open"": 206}",,APPL_5_5_high,True,6320,original,agent_finished,2270,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6321,"{""blue_inside"": 955, ""drawer_open"": 205, ""red_on_pad"": 586, ""success"": 955}",955,APPL_5_5_high,True,6321,original,succeeded,955,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6322,"{""blue_inside"": 1008, ""drawer_open"": 194, ""red_on_pad"": 619, ""success"": 1008}",1008,APPL_5_5_high,True,6322,original,succeeded,1008,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6323,"{""blue_inside"": 1100, ""drawer_open"": 202, ""red_on_pad"": 599, ""success"": 1100}",1100,APPL_5_5_high,True,6323,original,succeeded,1100,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6324,"{""blue_inside"": 1021, ""drawer_open"": 247, ""red_on_pad"": 665, ""success"": 1021}",1021,APPL_5_5_high,True,6324,original,succeeded,1021,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6325,"{""blue_inside"": 3275, ""drawer_open"": 2644, ""red_on_pad"": 2920, ""success"": 3275}",3275,APPL_5_5_high,True,6325,original,succeeded,3275,True,False,False,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6326,"{""blue_inside"": 1063, ""drawer_open"": 216, ""red_on_pad"": 667, ""success"": 1063}",1063,APPL_5_5_high,True,6326,original,succeeded,1063,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6327,"{""blue_inside"": 1024, ""drawer_open"": 217, ""red_on_pad"": 664, ""success"": 1024}",1024,APPL_5_5_high,True,6327,original,succeeded,1024,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6328,"{""blue_inside"": 1033, ""drawer_open"": 235, ""red_on_pad"": 658, ""success"": 1033}",1033,APPL_5_5_high,True,6328,original,succeeded,1033,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/ID/6329,"{""blue_inside"": 1107, ""drawer_open"": 225, ""red_on_pad"": 703, ""success"": 1107}",1107,APPL_5_5_high,True,6329,original,succeeded,1107,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6300,"{""drawer_open"": 191}",,APPL_6_xhigh,False,6300,original,agent_finished,1008,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6301,"{""blue_inside"": 937, ""drawer_open"": 195, ""red_on_pad"": 572, ""success"": 937}",937,APPL_6_xhigh,False,6301,original,succeeded,937,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6302,"{""drawer_open"": 209, ""red_on_pad"": 677}",,APPL_6_xhigh,False,6302,original,agent_finished,1069,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6303,"{""drawer_open"": 212, ""red_on_pad"": 652}",,APPL_6_xhigh,False,6303,original,agent_finished,932,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6304,"{""drawer_open"": 197, ""red_on_pad"": 580}",,APPL_6_xhigh,False,6304,original,agent_finished,966,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6305,"{""blue_inside"": 965, ""drawer_open"": 190, ""red_on_pad"": 620, ""success"": 965}",965,APPL_6_xhigh,False,6305,original,succeeded,965,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6306,"{""blue_inside"": 1007, ""drawer_open"": 209, ""red_on_pad"": 663, ""success"": 1007}",1007,APPL_6_xhigh,False,6306,original,succeeded,1007,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6307,"{""drawer_open"": 202}",,APPL_6_xhigh,False,6307,original,agent_finished,868,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6308,"{""drawer_open"": 227, ""red_on_pad"": 598}",,APPL_6_xhigh,False,6308,original,agent_finished,928,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6309,"{""drawer_open"": 214, ""red_on_pad"": 648}",,APPL_6_xhigh,False,6309,original,agent_finished,1011,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6310,"{""drawer_open"": 205, ""red_on_pad"": 639}",,APPL_6_xhigh,False,6310,original,agent_finished,1262,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6311,"{""drawer_open"": 192}",,APPL_6_xhigh,False,6311,original,agent_finished,788,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6312,"{""drawer_open"": 205, ""red_on_pad"": 614}",,APPL_6_xhigh,False,6312,original,agent_finished,978,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6313,"{""blue_inside"": 1016, ""drawer_open"": 195, ""red_on_pad"": 630, ""success"": 1016}",1016,APPL_6_xhigh,False,6313,original,succeeded,1016,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6314,"{""drawer_open"": 207, ""red_on_pad"": 1036}",,APPL_6_xhigh,False,6314,original,agent_finished,1431,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6315,"{""drawer_open"": 209}",,APPL_6_xhigh,False,6315,original,agent_finished,886,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/drawer_exchange/evaluation/APPL/ID/6316,"{""drawer_open"": 210}",,APPL_6_xhigh,False,6316,authorized_reset_retest_20260918,agent_finished,756,False,False,False,False,drawer_exchange,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6316
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6317,"{""drawer_open"": 192, ""red_on_pad"": 654}",,APPL_6_xhigh,False,6317,original,agent_finished,1127,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6318,"{""drawer_open"": 205}",,APPL_6_xhigh,False,6318,original,agent_finished,717,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6319,"{""blue_inside"": 999, ""drawer_open"": 196, ""red_on_pad"": 628, ""success"": 999}",999,APPL_6_xhigh,False,6319,original,succeeded,999,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6320,"{""blue_inside"": 995, ""drawer_open"": 208, ""red_on_pad"": 612, ""success"": 995}",995,APPL_6_xhigh,False,6320,original,succeeded,995,True,True,True,True,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6321,"{""drawer_open"": 215, ""red_on_pad"": 731}",,APPL_6_xhigh,False,6321,original,agent_finished,1174,False,False,False,False,drawer_exchange,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/drawer_exchange/evaluation/APPL/ID/6322,"{""drawer_open"": 227, ""red_on_pad"": 612}",,APPL_6_xhigh,False,6322,authorized_reset_retest_20260918,agent_finished,971,False,False,False,False,drawer_exchange,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6322
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/drawer_exchange/evaluation/APPL/ID/6323,"{""drawer_open"": 203, ""red_on_pad"": 664}",,APPL_6_xhigh,False,6323,authorized_reset_retest_20260918,agent_finished,1008,False,False,False,False,drawer_exchange,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6323
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/drawer_exchange/evaluation/APPL/ID/6324,"{""blue_inside"": 995, ""drawer_open"": 207, ""red_on_pad"": 632, ""success"": 995}",995,APPL_6_xhigh,False,6324,authorized_reset_retest_20260918,succeeded,995,True,True,True,True,drawer_exchange,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6324
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/drawer_exchange/evaluation/APPL/ID/6325,"{""blue_inside"": 1059, ""drawer_open"": 202, ""red_on_pad"": 600, ""success"": 1059}",1059,APPL_6_xhigh,False,6325,authorized_reset_retest_20260918,succeeded,1059,True,True,True,True,drawer_exchange,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6325
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/drawer_exchange/evaluation/APPL/ID/6326,"{""drawer_open"": 205, ""red_on_pad"": 685}",,APPL_6_xhigh,False,6326,authorized_reset_retest_20260918,agent_finished,1084,False,False,False,False,drawer_exchange,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6326
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/drawer_exchange/evaluation/APPL/ID/6327,"{""drawer_open"": 207, ""red_on_pad"": 705}",,APPL_6_xhigh,False,6327,authorized_reset_retest_20260918,agent_finished,820,False,False,False,False,drawer_exchange,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6327
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/drawer_exchange/evaluation/APPL/ID/6328,"{""drawer_open"": 211}",,APPL_6_xhigh,False,6328,authorized_reset_retest_20260918,agent_finished,702,False,False,False,False,drawer_exchange,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6328
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/evaluation_recovery_20260918/drawer_exchange/evaluation/APPL/ID/6329,"{""drawer_open"": 214, ""red_on_pad"": 652}",,APPL_6_xhigh,False,6329,authorized_reset_retest_20260918,agent_finished,905,False,False,False,False,drawer_exchange,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_astra_xhigh/drawer_exchange/evaluation/APPL/ID/6329
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6400,"{""drawer_open"": 204}",,naive_DP,True,6400,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6401,"{""drawer_open"": 213}",,naive_DP,True,6401,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6402,"{""drawer_open"": 305}",,naive_DP,True,6402,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6403,"{""drawer_open"": 208}",,naive_DP,True,6403,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6404,"{""drawer_open"": 219}",,naive_DP,True,6404,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6405,"{""drawer_open"": 202, ""red_on_pad"": 615}",,naive_DP,True,6405,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6406,"{""drawer_open"": 359}",,naive_DP,True,6406,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6407,"{""drawer_open"": 211, ""red_on_pad"": 791}",,naive_DP,True,6407,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6408,"{""drawer_open"": 237}",,naive_DP,True,6408,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6409,"{""drawer_open"": 218}",,naive_DP,True,6409,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6410,"{""drawer_open"": 209}",,naive_DP,True,6410,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6411,"{""drawer_open"": 203}",,naive_DP,True,6411,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6412,"{""drawer_open"": 213}",,naive_DP,True,6412,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6413,"{""drawer_open"": 211}",,naive_DP,True,6413,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6414,"{""drawer_open"": 204, ""red_on_pad"": 1101}",,naive_DP,True,6414,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6415,"{""drawer_open"": 212}",,naive_DP,True,6415,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6416,"{""drawer_open"": 206, ""red_on_pad"": 611}",,naive_DP,True,6416,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6417,"{""drawer_open"": 221}",,naive_DP,True,6417,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6418,"{""drawer_open"": 222}",,naive_DP,True,6418,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6419,"{""drawer_open"": 224}",,naive_DP,True,6419,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6420,"{""drawer_open"": 249}",,naive_DP,True,6420,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6421,"{""drawer_open"": 202}",,naive_DP,True,6421,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6422,"{""drawer_open"": 213}",,naive_DP,True,6422,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6423,"{""drawer_open"": 216}",,naive_DP,True,6423,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6424,"{""drawer_open"": 554}",,naive_DP,True,6424,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6425,"{""drawer_open"": 214}",,naive_DP,True,6425,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6426,"{""drawer_open"": 231}",,naive_DP,True,6426,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6427,"{""drawer_open"": 221}",,naive_DP,True,6427,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6428,"{""drawer_open"": 232}",,naive_DP,True,6428,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/naive_DP/OOD/6429,"{""drawer_open"": 224}",,naive_DP,True,6429,original,physical_budget_exhausted,5000,False,False,False,False,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/OOD/6400,"{""blue_inside"": 1688, ""drawer_open"": 211, ""red_on_pad"": 1325, ""success"": 1688}",1688,APPL_5_5_high,True,6400,original,succeeded,1688,True,False,True,True,drawer_exchange,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/M1_scaleup/drawer_exchange/evaluation/APPL/OOD/6401,"{""blue_inside"": 1308, ""drawer_open"": 209, ""red_on_pad"": 625, ""success"": 1308}",1308,APPL_5_5_high,True,6401,original,succeeded,1308,True,True,True,True,drawer_exchange,
