instance_id,task,n_demos,system_id,replicate_id,train_seed,state,detail_json,author,candidate_status,submission_hash,training_completed,parameters,train_seconds,optimizer_updates,checkpoint_sha256,latency_ms,dev_completed,dev_IID_success,dev_IID_n,dev_IID_ci_low,dev_IID_ci_high,dev_C_success,dev_C_n,dev_C_ci_low,dev_C_ci_high,dev_E_success,dev_E_n,dev_E_ci_low,dev_E_ci_high,dev_OOD_success,test_completed,test_IID_success,test_IID_n,test_IID_ci_low,test_IID_ci_high,test_C_success,test_C_n,test_C_ci_low,test_C_ci_high,test_E_success,test_E_n,test_E_ci_low,test_E_ci_high,test_OOD_success,dev_OOD_minus_B0_vanilla_dp_pp,dev_OOD_minus_B1_rule_prior_pp,test_OOD_minus_B0_vanilla_dp_pp,test_OOD_minus_B1_rule_prior_pp
drawer__N10__rep0,drawer,10,A1,0,0,test_evaluated,"{""checkpoint_sha256"":""d2d995b4c3edd4c6684a3f0619de112cb1923825b7529b59e7994ffa6d7b5b78"",""evaluation_hash"":""84f0504af5a1048c245ed3473e768f98ef760961dee3a2c1321e2574e31ad464""}",RuntimePriorAPI,valid,f7d7b87a55d0716fa1eb494af4e41085a5046b778e8fc7288064d96e699db60e,True,4718148,963.663961293285,20000,d2d995b4c3edd4c6684a3f0619de112cb1923825b7529b59e7994ffa6d7b5b78,110.43644050005241,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.55,20,0.34208534245034233,0.7418021417443759,0.775,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.575,40,0.42195068541991065,0.7149060744004962,0.7875,45.0,15.000000000000002,43.75,19.999999999999996
drawer__N10__rep0,drawer,10,A2,0,0,test_evaluated,"{""checkpoint_sha256"":""0a36ecfc96c1bda6e1c13e4b8e26017306ba9283e009d8fc6337c87b97f21d00"",""evaluation_hash"":""e478879e8e1937d481558d9d68709a449cb7c46cb247e850e9fd67878138841f""}",RuntimePriorAPI,valid,dbae0c225ab355da14fd1f1f93d6c4669072a614926b402fe43a00c9a2b67551,True,5009639,985.8095353368262,20000,0a36ecfc96c1bda6e1c13e4b8e26017306ba9283e009d8fc6337c87b97f21d00,114.39851549948798,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.25,20,0.11186170140766569,0.468700877618744,0.625,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.25,40,0.14187118639096302,0.40193961420768026,0.625,30.0,0.0,27.500000000000004,3.749999999999998
drawer__N10__rep0,drawer,10,A3,0,0,test_evaluated,"{""checkpoint_sha256"":""2d137e2c8397f497c51d0892be5c092c0248d54e8d194590741b15f578088cc0"",""evaluation_hash"":""260ec8558e103029bb33c91e9296a766f1a9e419bb2cde98478ee40e1aff502d""}",RuntimePriorAPI,valid,3bad35ed6566fc0cdffe2ed8a7fd224883bea810c634f55f91e312ac25d10363,True,5020626,1007.8017737229311,20000,2d137e2c8397f497c51d0892be5c092c0248d54e8d194590741b15f578088cc0,108.6960584980261,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,1.0,20,0.8388748419471806,1.0,1.0,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,1.0,40,0.9123783988027135,1.0,1.0,67.5,37.5,65.0,41.25
drawer__N10__rep0,drawer,10,A4,0,0,test_evaluated,"{""checkpoint_sha256"":""39888d366bd536fb5d4aebb25ba91e10aeaaf67ca6930abd977a728310d0ca01"",""evaluation_hash"":""43e04d43ee25acdc2aa60d39a99f19a6b9807dd349bbae09682ceb3455d25c43""}",RuntimePriorAPI,valid,ceed8d3f5346eb2905cb145914ebff4e85787fae56bc80255865efc1601db505,True,4879448,909.2869567630987,20000,39888d366bd536fb5d4aebb25ba91e10aeaaf67ca6930abd977a728310d0ca01,107.99023650179151,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,1.0,20,0.8388748419471806,1.0,1.0,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,1.0,40,0.9123783988027135,1.0,1.0,67.5,37.5,65.0,41.25
drawer__N20__rep0,drawer,20,B0_vanilla_dp,0,0,test_evaluated,"{""checkpoint_sha256"":""a788f32fbe71990dbc9aa6f60e38397b6d25005e8538b43d389b1804c2eb9d70"",""evaluation_hash"":""7d16ff029bfe7db1019d6e4375e40e447b42c4844f93c4ff50bac8f8f68a0752""}",RepositoryAgent,,,True,4710980,1060.6123547900934,20000,a788f32fbe71990dbc9aa6f60e38397b6d25005e8538b43d389b1804c2eb9d70,129.79859050028608,True,1.0,10,0.7224672001371107,0.9999999999999999,0.9,20,0.6989663547715128,0.9721335187862319,0.0,20,0.0,0.16112515805281938,0.45,True,1.0,20,0.8388748419471806,1.0,0.825,40,0.6805000966821229,0.9125458625396408,0.0,40,0.0,0.08762160119728664,0.4125,0.0,-4.999999999999999,0.0,-8.750000000000002
drawer__N20__rep0,drawer,20,B1_rule_prior,0,0,test_evaluated,"{""checkpoint_sha256"":""36f2da3f6f0b77f60c5849184d6e6360530c156e20a4c30c78ece808dd87366e"",""evaluation_hash"":""2edf6dcf9a2b9fb20643d42a951c935822286c6ad1db4455faf0cbbd301047bd""}",RepositoryAgent,,,True,4941828,1173.7028203200389,20000,36f2da3f6f0b77f60c5849184d6e6360530c156e20a4c30c78ece808dd87366e,129.58583849831484,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.0,20,0.0,0.16112515805281938,0.5,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.0,40,0.0,0.08762160119728664,0.5,4.999999999999999,0.0,8.750000000000002,0.0
drawer__N20__rep0,drawer,20,A1,0,0,test_evaluated,"{""checkpoint_sha256"":""5d28e3d66670e8f3d08923fc56fb313875aba58bae6eefa2ef6acd8e72f8c6f1"",""evaluation_hash"":""e40b2c97587d98620e36dde646bdff436bef41fd109b22d8d8647a426db64d87""}",RuntimePriorAPI,valid,11055ce3bc5c61fc28a3dab2ccef0e85f5093f312fde42dc6b6c592d3c6a92e8,True,4675140,1170.904069472279,20000,5d28e3d66670e8f3d08923fc56fb313875aba58bae6eefa2ef6acd8e72f8c6f1,117.38487450202229,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.45,20,0.2581978582556243,0.6579146575496577,0.725,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.4,40,0.2634832568429192,0.5540410633965381,0.7,27.499999999999996,22.499999999999996,28.749999999999996,19.999999999999996
drawer__N20__rep0,drawer,20,A2,0,0,test_evaluated,"{""checkpoint_sha256"":""050531deabd950352fedb822d1d00e3911ab82058b9c095b937f70b86579254d"",""evaluation_hash"":""40eac0b4dc4dbe312680fa885aa0ae337bc415358892527c9ad0e00538ba6e2d""}",RuntimePriorAPI,valid,d0d1c79815df12dea3c86f62eeff016b91f057fac2e0c10985bd008717bd35d9,True,5169783,1077.7004215990237,20000,050531deabd950352fedb822d1d00e3911ab82058b9c095b937f70b86579254d,125.00471399835078,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.3,20,0.1454772448676043,0.5189728183535235,0.65,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.25,40,0.14187118639096302,0.40193961420768026,0.625,20.0,15.000000000000002,21.250000000000004,12.5
drawer__N20__rep0,drawer,20,A3,0,0,test_evaluated,"{""checkpoint_sha256"":""e4a48b43886c0ab465f028786d99de44b98fa3acf128fce12ae12ccde01f50a4"",""evaluation_hash"":""ab4810940d4deca18bd1e0de9bffb52b728b5fc63dcb3c9081b765612daa3cec""}",RuntimePriorAPI,valid,97f74f8e2061f92e475d3333423f0ac907ae1b02c24ead761074c6d485fcf2bb,True,5433322,1018.2116584656542,20000,e4a48b43886c0ab465f028786d99de44b98fa3acf128fce12ae12ccde01f50a4,124.95466549808043,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.75,20,0.531299122381256,0.8881382985923343,0.875,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.725,40,0.5716504419378943,0.8389198375233267,0.8625,42.5,37.5,45.00000000000001,36.25000000000001
drawer__N20__rep0,drawer,20,A4,0,0,test_evaluated,"{""checkpoint_sha256"":""2644596adfd4eaa0f712c38723d7f11bdf1fe4e9a2fc7dd5796fba48cab37755"",""evaluation_hash"":""5bfca0cdabfb2b06f31658e85e47bc908ad2468dc94b89806881bb9230714914""}",RuntimePriorAPI,valid,609ddac02c4ca3651a224e968303f95046c1fc3fe6b0d50cc13b0999c05eef1f,True,5497834,981.2665960783197,20000,2644596adfd4eaa0f712c38723d7f11bdf1fe4e9a2fc7dd5796fba48cab37755,109.18839000078151,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.95,20,0.763868806553258,0.9911185511992047,0.975,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.95,40,0.8349612263085903,0.9861793326138516,0.975,52.49999999999999,47.5,56.25,47.5
door__N2__rep0,door,2,B0_vanilla_dp,0,0,test_evaluated,"{""checkpoint_sha256"":""65cb224ed713e3efe18c250cf32152dc77c2ac7bba611984792fb5a87b886e97"",""evaluation_hash"":""1d95924ccd3da393775366b54d1e5d2c2838105bd8be20fa56f3954176eae3c4""}",RepositoryAgent,,,True,4710980,849.3236624522833,20000,65cb224ed713e3efe18c250cf32152dc77c2ac7bba611984792fb5a87b886e97,104.06652800156735,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.0,20,0.0,0.16112515805281938,0.5,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.0,40,0.0,0.08762160119728664,0.5,0.0,0.0,0.0,0.0
door__N2__rep0,door,2,B1_rule_prior,0,0,test_evaluated,"{""checkpoint_sha256"":""498b4df99a80af1243113df3cf4ffccae3b3f89e49dc8ed3411c1465f03580b3"",""evaluation_hash"":""ac98f231ab58b200d285430281ca33e0ba54e84664fc13b2f35083f0b1dd0545""}",RepositoryAgent,,,True,4941828,879.3630884790618,20000,498b4df99a80af1243113df3cf4ffccae3b3f89e49dc8ed3411c1465f03580b3,103.91543249716051,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.0,20,0.0,0.16112515805281938,0.5,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.0,40,0.0,0.08762160119728664,0.5,0.0,0.0,0.0,0.0
door__N2__rep0,door,2,A1,0,0,test_evaluated,"{""checkpoint_sha256"":""426bffb51b61e1ae0965b0731153b0d19e15262340dd00d601d00efb4fa7c2ff"",""evaluation_hash"":""53f0de9224ae076e0a5e55dc11433e8dcc9877008fcf1d54ed2faa76c4fb6941""}",RuntimePriorAPI,valid,6f2b753e57fecf24562d103e0e4da835b886f1222903229ec2b26322b62cfe39,True,4746820,894.986448628857,20000,426bffb51b61e1ae0965b0731153b0d19e15262340dd00d601d00efb4fa7c2ff,103.27624649653444,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,1.0,20,0.8388748419471806,1.0,1.0,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,1.0,40,0.9123783988027135,1.0,1.0,50.0,50.0,50.0,50.0
door__N2__rep0,door,2,A2,0,0,test_evaluated,"{""checkpoint_sha256"":""b139b02e5de2040c7d661a48395608e7689e1da31034a6bb1141f8bf5b2291c8"",""evaluation_hash"":""66cd27d253bb57689166a1e424c948a7d08cb40d9aa1e482334586b5c3a6148a""}",RuntimePriorAPI,valid,fcd77866285452595fbef063d9c1c6129b12825e0a876c27125ffe0ec1be2993,True,5002508,988.8986271072936,20000,b139b02e5de2040c7d661a48395608e7689e1da31034a6bb1141f8bf5b2291c8,103.11735449795378,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.95,20,0.763868806553258,0.9911185511992047,0.975,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,1.0,40,0.9123783988027135,1.0,1.0,47.5,47.5,50.0,50.0
door__N2__rep0,door,2,A3,0,0,test_evaluated,"{""checkpoint_sha256"":""a26838a99376ec565e424b43b469fba823fabb057ac260dda27f0a4273716a1f"",""evaluation_hash"":""7cc0d0ad90959bde97a515038fe43892cf2f90286a16096fb8111f388e654a5e""}",RuntimePriorAPI,valid,05027ca31000e4f97dec0bfda25c8b60a406fc913354c99f1481f77ef32a2f48,True,5150122,1131.0931182249915,20000,a26838a99376ec565e424b43b469fba823fabb057ac260dda27f0a4273716a1f,100.74773249652935,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.3,20,0.1454772448676043,0.5189728183535235,0.65,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.35,40,0.2213452887317629,0.5049411916274231,0.675,15.000000000000002,15.000000000000002,17.500000000000004,17.500000000000004
door__N2__rep0,door,2,A4,0,0,test_evaluated,"{""checkpoint_sha256"":""41395ae5be4fb7dcfc5d0d8a6dd1dc422be202ae53dd49188d3fb59c93053b53"",""evaluation_hash"":""a6d16bc0a2155b9261b360e7237ff50a90d23cfba8bedd6f1ff9a20b8ae38503""}",RuntimePriorAPI,valid,c284082a5cd9bff162444a9618678d6ead3718f611d5a9f91fd9ee5f739ad9fc,True,4675140,877.9717045573925,20000,41395ae5be4fb7dcfc5d0d8a6dd1dc422be202ae53dd49188d3fb59c93053b53,106.73217500152532,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.95,20,0.763868806553258,0.9911185511992047,0.975,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,1.0,40,0.9123783988027135,1.0,1.0,47.5,47.5,50.0,50.0
door__N5__rep0,door,5,B0_vanilla_dp,0,0,test_evaluated,"{""checkpoint_sha256"":""f279e05a2ddf2c3ce290b4f28b3c6b0ffd190383b6268402cd22d2170c2b3a97"",""evaluation_hash"":""615b54e43e3870d54d63d223c4e79e8f368f20b1f1239a709a84ce05f82e058d""}",RepositoryAgent,,,True,4710980,913.1071000484808,20000,f279e05a2ddf2c3ce290b4f28b3c6b0ffd190383b6268402cd22d2170c2b3a97,109.23194699716987,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.0,20,0.0,0.16112515805281938,0.5,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.0,40,0.0,0.08762160119728664,0.5,0.0,0.0,0.0,0.0
door__N5__rep0,door,5,B1_rule_prior,0,0,test_evaluated,"{""checkpoint_sha256"":""ae392a64392453afdf0369cac49920d0c09c3d2e605ec029465c9d3db4fde0c7"",""evaluation_hash"":""ea5f3341a8cb0509b23091b92d056e91b706ba8ee95ca38739788c706b52bc2d""}",RepositoryAgent,,,True,4941828,874.4924259746767,20000,ae392a64392453afdf0369cac49920d0c09c3d2e605ec029465c9d3db4fde0c7,108.77114551112754,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.0,20,0.0,0.16112515805281938,0.5,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.0,40,0.0,0.08762160119728664,0.5,0.0,0.0,0.0,0.0
door__N5__rep0,door,5,A1,0,0,test_evaluated,"{""checkpoint_sha256"":""09dfbc15d6e7fe4d6a426f5eb2d2eb74224e1bd7d356c6d5ab754e051baba96e"",""evaluation_hash"":""c2ccee9341dbd286d8607f9e39a51d5181130a39d1a622a017bd84f906c9bc71""}",RuntimePriorAPI,valid,97c97139f9a22b868eb726a63c0b4ef5a5c20e56594defc9bd76280e335bffec,True,4796996,919.7521016815444,20000,09dfbc15d6e7fe4d6a426f5eb2d2eb74224e1bd7d356c6d5ab754e051baba96e,103.43925000051968,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,1.0,20,0.8388748419471806,1.0,1.0,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,1.0,40,0.9123783988027135,1.0,1.0,50.0,50.0,50.0,50.0
door__N5__rep0,door,5,A2,0,0,test_evaluated,"{""checkpoint_sha256"":""167f729b39cb5d396540bd0459cc4a5e4737337005c1874ab0b0e9a878a1119b"",""evaluation_hash"":""ca070d6fad98ca9dbdd6cd3cc640479827cc183da8cd2ef1e7e305b63a7087e2""}",RuntimePriorAPI,valid,e5e1134b3a61b3275c806f610180625c64000df31217019c3a703d768b37f469,True,5074631,1012.6585689137137,20000,167f729b39cb5d396540bd0459cc4a5e4737337005c1874ab0b0e9a878a1119b,103.44916249596281,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.8500000000000001,20,0.6395811352592431,0.9476312541037835,0.925,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.975,40,0.8711863103652591,0.9955731684973186,0.9875,42.50000000000001,42.50000000000001,48.75000000000001,48.75000000000001
door__N5__rep0,door,5,A3,0,0,test_evaluated,"{""checkpoint_sha256"":""42a7cbd517c60726f9ec69e4c25705dc149897277ce29eac8cd1753a6812251c"",""evaluation_hash"":""e3676ae71fd5d9cc8252ca85689268048755eb3e361a1ec0de628ed7df5693b9""}",RuntimePriorAPI,valid,240996e9a20a57b86d68a1e9f65237eb286a6557ce59d0a461df3d2aebe7ecab,True,5268186,1070.909165473684,20000,42a7cbd517c60726f9ec69e4c25705dc149897277ce29eac8cd1753a6812251c,100.76847900199937,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.75,20,0.531299122381256,0.8881382985923343,0.875,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.8,40,0.652426936536005,0.895000102745623,0.9,37.5,37.5,40.0,40.0
door__N5__rep0,door,5,A4,0,0,test_evaluated,"{""checkpoint_sha256"":""3f084c7d2a338b139f065494f1bf536d56765459b05fede02a560e26495ecc18"",""evaluation_hash"":""16f9b843f9db9c5e5118274f1651cad2b35a0217d681beab6a2d7d7500c090fb""}",RuntimePriorAPI,valid,ce731aee95f23d2b24e43bfa5900bfdbc56e18f8960c3e03612f934c9b6cb9e6,True,4660804,902.694557542025,20000,3f084c7d2a338b139f065494f1bf536d56765459b05fede02a560e26495ecc18,100.23194899986265,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,1.0,20,0.8388748419471806,1.0,1.0,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,1.0,40,0.9123783988027135,1.0,1.0,50.0,50.0,50.0,50.0
door__N10__rep0,door,10,B0_vanilla_dp,0,0,test_evaluated,"{""checkpoint_sha256"":""ce140d05466ee27dd40c16ecbb75fc285e99247bf0b31a238e6f8410d5b42e3a"",""evaluation_hash"":""4fba23ab01ad48c250816476ba54a75146dad55e004e319e850705e911dcdef1""}",RepositoryAgent,,,True,4710980,958.0300896248809,20000,ce140d05466ee27dd40c16ecbb75fc285e99247bf0b31a238e6f8410d5b42e3a,102.94593849539524,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.0,20,0.0,0.16112515805281938,0.5,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.0,40,0.0,0.08762160119728664,0.5,0.0,0.0,0.0,0.0
door__N10__rep0,door,10,B1_rule_prior,0,0,test_evaluated,"{""checkpoint_sha256"":""fb59973965ef97b826c539618514688624b968eac8d2508472c10fa7b13e1947"",""evaluation_hash"":""9ae1ca8c7525192cf1d7bd1c7d9315828bd3d4ff374488d278ed142d519a7976""}",RepositoryAgent,,,True,4941828,975.059975484648,20000,fb59973965ef97b826c539618514688624b968eac8d2508472c10fa7b13e1947,103.82165900227847,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.0,20,0.0,0.16112515805281938,0.5,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.0,40,0.0,0.08762160119728664,0.5,0.0,0.0,0.0,0.0
door__N10__rep0,door,10,A1,0,0,test_evaluated,"{""checkpoint_sha256"":""2a4d840c55c27fc16364e3ebf540a5198d55b91b608d7cc8393848110201a4f3"",""evaluation_hash"":""b0880704f3da0c042e19aa619ad6327e287904629445386e030fa69420a3ed16""}",RuntimePriorAPI,valid,a79952b45fec8e936845eb3f8de10d2c42e7cb49f0026b8038e5b3bd6a8ee408,True,4682308,886.6120388716954,20000,2a4d840c55c27fc16364e3ebf540a5198d55b91b608d7cc8393848110201a4f3,101.44887399656,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,1.0,20,0.8388748419471806,1.0,1.0,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,1.0,40,0.9123783988027135,1.0,1.0,50.0,50.0,50.0,50.0
door__N10__rep0,door,10,A2,0,0,test_evaluated,"{""checkpoint_sha256"":""3e0036cd17fb895a561fcc934f799a0818a19be01d9b3676540bece3b9298083"",""evaluation_hash"":""d2d753b9dbc67cdcb2d2661dae5b4aa5dbbf0110cc96b11026f3113caf8fef63""}",RuntimePriorAPI,valid,dcc6c29b54a12d77b50ce62a7e07c4fac7f0eb92d6542db544d9006409d65966,True,4990724,998.5014168296184,20000,3e0036cd17fb895a561fcc934f799a0818a19be01d9b3676540bece3b9298083,103.77244149276521,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.75,20,0.531299122381256,0.8881382985923343,0.875,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.75,40,0.5980603857923197,0.858128813609037,0.875,37.5,37.5,37.5,37.5
door__N10__rep0,door,10,A3,0,0,test_evaluated,"{""checkpoint_sha256"":""76c57ffd75e8e61e0d213e18a8de352fab5b979e66c5a2de961dc0a2336f27d5"",""evaluation_hash"":""8e29e084cf344cdaa7475ef5eca097e8d5fb29c6b5a7fec96cc5a53dc2ee4391""}",RuntimePriorAPI,valid,123f6808a3dc226718001f709fe83be6a4b2caf14601402eaba124c9b9940a46,True,5234154,1062.266420922475,20000,76c57ffd75e8e61e0d213e18a8de352fab5b979e66c5a2de961dc0a2336f27d5,102.44603200408164,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.55,20,0.34208534245034233,0.7418021417443759,0.775,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.575,40,0.42195068541991065,0.7149060744004962,0.7875,27.500000000000004,27.500000000000004,28.749999999999996,28.749999999999996
door__N10__rep0,door,10,A4,0,0,test_evaluated,"{""checkpoint_sha256"":""5b3cba312b7a54822a9aaa4de95ddb01ff72a1e6103cc915fc6d4d7cdfb651f1"",""evaluation_hash"":""ea7b4bd209a20fa0d49eb0c8c6edc14c4077c6bcc90f62693efd87fd5cd55cb5""}",RuntimePriorAPI,valid,7f3242daf99fce503db40d1a828a5c76d84dc69f366d3c7e12ebffa3316b4756,True,4596292,941.663172404893,20000,5b3cba312b7a54822a9aaa4de95ddb01ff72a1e6103cc915fc6d4d7cdfb651f1,111.90260300645605,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,1.0,20,0.8388748419471806,1.0,1.0,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.95,40,0.8349612263085903,0.9861793326138516,0.975,50.0,50.0,47.5,47.5
door__N20__rep0,door,20,B0_vanilla_dp,0,0,test_evaluated,"{""checkpoint_sha256"":""574eaee16011592e7d8a4f149e33ad00455d9e5af98b08f6f8190b733b365b74"",""evaluation_hash"":""f2e077758a6a6a1bcc55c748b795dc88a370949999b6ca9e7456c42c1ea488e6""}",RepositoryAgent,,,True,4710980,858.2074477977585,20000,574eaee16011592e7d8a4f149e33ad00455d9e5af98b08f6f8190b733b365b74,111.07349799931399,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.0,20,0.0,0.16112515805281938,0.5,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.0,40,0.0,0.08762160119728664,0.5,0.0,0.0,0.0,0.0
door__N20__rep0,door,20,B1_rule_prior,0,0,test_evaluated,"{""checkpoint_sha256"":""9522323fe8715428c67c50710f5cfc3f8628778221845d890b105eee5ee8accf"",""evaluation_hash"":""7ba6d9d350729999dd7ad9bf4ce50fb8c9bf328124ecffd44b1c59be75b97ac9""}",RepositoryAgent,,,True,4941828,880.2488531133276,20000,9522323fe8715428c67c50710f5cfc3f8628778221845d890b105eee5ee8accf,115.50220249773702,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.0,20,0.0,0.16112515805281938,0.5,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.0,40,0.0,0.08762160119728664,0.5,0.0,0.0,0.0,0.0
door__N20__rep0,door,20,A1,0,0,test_evaluated,"{""checkpoint_sha256"":""1133fb6f3f97a9455c91444d8b45e9644fc5716faf4caceba57ddb51998c954a"",""evaluation_hash"":""e0750b6f2a9d5373143a8ad3ebac00039c0a1bc28a49934b65f0b25196150de2""}",RuntimePriorAPI,valid,f5c0535262a5d57b66587d95db0daeb62ba21b026fd275e3153a8d6104ca5b28,True,4732484,1115.9788215898006,20000,1133fb6f3f97a9455c91444d8b45e9644fc5716faf4caceba57ddb51998c954a,137.5758955036872,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,1.0,20,0.8388748419471806,1.0,1.0,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,1.0,40,0.9123783988027135,1.0,1.0,50.0,50.0,50.0,50.0
door__N20__rep0,door,20,A2,0,0,test_evaluated,"{""checkpoint_sha256"":""e4e97c15cc74bc73e86544a1932c236b359cb71aa019c1f541bceb7af7ad9fc0"",""evaluation_hash"":""d77e725ab8e71e31e597754276a59cb9bbca68d48c3f4868f13e62b04eea5d56""}",RuntimePriorAPI,valid,3bdbbda391b9e64d84b1e40564059ce9f52f9cd6c5648f8caf3f38a5112b3e51,True,5043687,1304.8733825733798,20000,e4e97c15cc74bc73e86544a1932c236b359cb71aa019c1f541bceb7af7ad9fc0,123.81885749346111,True,1.0,10,0.7224672001371107,0.9999999999999999,1.0,20,0.8388748419471806,1.0,0.9,20,0.6989663547715128,0.9721335187862319,0.95,True,1.0,20,0.8388748419471806,1.0,1.0,40,0.9123783988027135,1.0,0.975,40,0.8711863103652591,0.9955731684973186,0.9875,44.99999999999999,44.99999999999999,48.75000000000001,48.75000000000001
